"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x2996136309","x1172686149753720832","2019-09-14 01:39:00","AdriDelgadoRuiz","¿Cuáles son los programas que el @GobCDMX planea para vivir en una #CiudadSolar? Revive #EnContexto con @JoseLuisBeato, Secretario de @SedecoCDMX #EnergíaSolar https://t.co/OhnZz9T5x3","TweetDeck","183",,,,"FALSE","FALSE","1","1","c(""CiudadSolar"", ""EnContexto"", ""EnergíaSolar"")",,"bit.ly/2maPGKd","https://t.co/OhnZz9T5x3","http://bit.ly/2maPGKd",,,,,,,,,"xc(""36100710"", x""187575652"", x""260796843"")","c(""GobCDMX"", ""JoseLuisBeato"", ""SedecoCDMX"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/AdriDelgadoRuiz/status/1172686149753720832","Adriana Delgado Ruiz","Ciudad de México","https://t.co/01HA147avn TVAzteca, ADN40, Heraldo de México","https://t.co/cduEKCV6D2","FALSE","1039","377","9","9695","249","2015-01-24 17:07:50","FALSE","https://t.co/cduEKCV6D2","http://www.adrianadelgado.com.mx",,"https://pbs.twimg.com/profile_banners/2996136309/1538272919","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/942824923822567424/vVs9bW4P_normal.jpg"
"x2996136309","x1172635933553901569","2019-09-13 22:19:27","AdriDelgadoRuiz","Vuelve a ver a @JoseLuisBeato, titular de la @SedecoCDMX explicando el proyecto #CiudadSolar, el plan para aprovechar la #EnergíaSolar en #EnContexto @GobCDMX https://t.co/OhnZz9T5x3","TweetDeck","182",,,,"FALSE","FALSE","0","0","c(""CiudadSolar"", ""EnergíaSolar"", ""EnContexto"")",,"bit.ly/2maPGKd","https://t.co/OhnZz9T5x3","http://bit.ly/2maPGKd",,,,,,,,,"xc(""187575652"", x""260796843"", x""36100710"")","c(""JoseLuisBeato"", ""SedecoCDMX"", ""GobCDMX"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/AdriDelgadoRuiz/status/1172635933553901569","Adriana Delgado Ruiz","Ciudad de México","https://t.co/01HA147avn TVAzteca, ADN40, Heraldo de México","https://t.co/cduEKCV6D2","FALSE","1039","377","9","9695","249","2015-01-24 17:07:50","FALSE","https://t.co/cduEKCV6D2","http://www.adrianadelgado.com.mx",,"https://pbs.twimg.com/profile_banners/2996136309/1538272919","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/942824923822567424/vVs9bW4P_normal.jpg"
"x282781694","x1172687434410278912","2019-09-14 01:44:06","rik76","¿Cuáles son los programas que el @GobCDMX planea para vivir en una #CiudadSolar? Revive #EnContexto con @JoseLuisBeato, Secretario de @SedecoCDMX #EnergíaSolar https://t.co/OhnZz9T5x3","Twitter Web App","140",,,,"FALSE","TRUE","0","1","c(""CiudadSolar"", ""EnContexto"")",,,,,,,,,,,,,"xc(""2996136309"", x""36100710"", x""187575652"")","c(""AdriDelgadoRuiz"", ""GobCDMX"", ""JoseLuisBeato"")","es",,,,,,,,,,,,,,,,"x1172686149753720832","¿Cuáles son los programas que el @GobCDMX planea para vivir en una #CiudadSolar? Revive #EnContexto con @JoseLuisBeato, Secretario de @SedecoCDMX #EnergíaSolar https://t.co/OhnZz9T5x3","2019-09-14 01:39:00","TweetDeck","1","1","x2996136309","AdriDelgadoRuiz","Adriana Delgado Ruiz","1039","377","9695","Ciudad de México","https://t.co/01HA147avn TVAzteca, ADN40, Heraldo de México","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/rik76/status/1172687434410278912","Ricardo Rodriguez","México","Assistant Journalist","http://t.co/bIIv6LozCZ","FALSE","596","2034","1","21912","106756","2011-04-15 22:37:29","FALSE","http://t.co/bIIv6LozCZ","http://www.gentedetrasdeldinero.com",,,"http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1380740240/RIKRODSAN_normal.jpg"
"x72393727","x1172351696221216769","2019-09-13 03:30:00","ADNOpinion",".@JoseLuisBeato, titular de la @SedecoCDMX, confirma que el @GobCDMX destinará el 10% del presupuesto sexenal, cerca de 150 mil millones de pesos, a los temas ambientales. Conoce más ahora  #EnContexto por @adn40 @CFEmx","TweetDeck","219",,,,"FALSE","FALSE","0","0","EnContexto",,,,,,,,,,,,,"xc(""187575652"", x""260796843"", x""36100710"", x""84398622"", x""310535100"")","c(""JoseLuisBeato"", ""SedecoCDMX"", ""GobCDMX"", ""adn40"", ""CFEmx"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ADNOpinion/status/1172351696221216769","ADN Opinión","TV AZTECA","Hoy más que nunca, todos necesitamos saber más, entender más, conocer más.  Entender todos los ángulos para generar una idea propia.","https://t.co/93P1VfDcUS","FALSE","41665","1567","418","143522","5509","2009-09-07 22:00:32","TRUE","https://t.co/93P1VfDcUS","http://www.aztecaopinion.com",,"https://pbs.twimg.com/profile_banners/72393727/1538277017","http://abs.twimg.com/images/themes/theme20/bg.png","http://pbs.twimg.com/profile_images/856453476439670784/9WyuQtbP_normal.jpg"
"x72393727","x1172637076463898624","2019-09-13 22:24:00","ADNOpinion","Si eres un citadino buscando ahorrar en #energía, o eres un empresario de #EnergíaSolar,  ve nuevamente #EnContexto y entérate sobre #CiudadSolar con @JoseLuisBeato de @SedecoCDMX . @CFEmx @GobCDMX https://t.co/AxRfwLPe42","TweetDeck","221",,,,"FALSE","FALSE","12","8","c(""energía"", ""EnergíaSolar"", ""EnContexto"", ""CiudadSolar"")",,"bit.ly/2maPGKd","https://t.co/AxRfwLPe42","http://bit.ly/2maPGKd",,,,,,,,,"xc(""187575652"", x""260796843"", x""310535100"", x""36100710"")","c(""JoseLuisBeato"", ""SedecoCDMX"", ""CFEmx"", ""GobCDMX"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ADNOpinion/status/1172637076463898624","ADN Opinión","TV AZTECA","Hoy más que nunca, todos necesitamos saber más, entender más, conocer más.  Entender todos los ángulos para generar una idea propia.","https://t.co/93P1VfDcUS","FALSE","41665","1567","418","143522","5509","2009-09-07 22:00:32","TRUE","https://t.co/93P1VfDcUS","http://www.aztecaopinion.com",,"https://pbs.twimg.com/profile_banners/72393727/1538277017","http://abs.twimg.com/images/themes/theme20/bg.png","http://pbs.twimg.com/profile_images/856453476439670784/9WyuQtbP_normal.jpg"
"x72393727","x1172667275398135808","2019-09-14 00:24:00","ADNOpinion","#CiudadSolar es un proyecto conveniente para el desarrollo de la #EnergíaRenovable en la #CDMX, ¿cómo puedes ser parte de este programa? Entérate #EnContexto con @JoseLuisBeato de la @SedecoCDMX  #DaleClick https://t.co/AxRfwLPe42","TweetDeck","230",,,,"FALSE","FALSE","0","0","c(""CiudadSolar"", ""EnergíaRenovable"", ""CDMX"", ""EnContexto"", ""DaleClick"")",,"bit.ly/2maPGKd","https://t.co/AxRfwLPe42","http://bit.ly/2maPGKd",,,,,,,,,"xc(""187575652"", x""260796843"")","c(""JoseLuisBeato"", ""SedecoCDMX"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ADNOpinion/status/1172667275398135808","ADN Opinión","TV AZTECA","Hoy más que nunca, todos necesitamos saber más, entender más, conocer más.  Entender todos los ángulos para generar una idea propia.","https://t.co/93P1VfDcUS","FALSE","41665","1567","418","143522","5509","2009-09-07 22:00:32","TRUE","https://t.co/93P1VfDcUS","http://www.aztecaopinion.com",,"https://pbs.twimg.com/profile_banners/72393727/1538277017","http://abs.twimg.com/images/themes/theme20/bg.png","http://pbs.twimg.com/profile_images/856453476439670784/9WyuQtbP_normal.jpg"
"x72393727","x1172320238815211521","2019-09-13 01:25:00","ADNOpinion","Si eres un citadino buscando ahorrar en #energía, o eres un empresario de #EnergíaSolar,  hoy #EnContexto entérate sobre #CiudadSolar con @JoseLuisBeato de @SedecoCDMX a las 22:30h por @adn40 @CFEmx @GobCDMX https://t.co/a3Tsy9Y4qA","Twitter Media Studio","207",,,,"FALSE","FALSE","1","0","c(""energía"", ""EnergíaSolar"", ""EnContexto"", ""CiudadSolar"")",,,,,"http://pbs.twimg.com/media/EETOdPrW4AEPAwk.jpg","https://t.co/a3Tsy9Y4qA","https://twitter.com/ADNOpinion/status/1172320238815211521/video/1","photo","http://pbs.twimg.com/media/EETOdPrW4AEPAwk.jpg","https://t.co/a3Tsy9Y4qA","https://twitter.com/ADNOpinion/status/1172320238815211521/video/1",,"xc(""187575652"", x""260796843"", x""84398622"", x""310535100"", x""36100710"")","c(""JoseLuisBeato"", ""SedecoCDMX"", ""adn40"", ""CFEmx"", ""GobCDMX"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ADNOpinion/status/1172320238815211521","ADN Opinión","TV AZTECA","Hoy más que nunca, todos necesitamos saber más, entender más, conocer más.  Entender todos los ángulos para generar una idea propia.","https://t.co/93P1VfDcUS","FALSE","41665","1567","418","143522","5509","2009-09-07 22:00:32","TRUE","https://t.co/93P1VfDcUS","http://www.aztecaopinion.com",,"https://pbs.twimg.com/profile_banners/72393727/1538277017","http://abs.twimg.com/images/themes/theme20/bg.png","http://pbs.twimg.com/profile_images/856453476439670784/9WyuQtbP_normal.jpg"
"x72393727","x1172345404916027392","2019-09-13 03:05:00","ADNOpinion","#CiudadSolar es un proyecto conveniente para el desarrollo de la #EnergíaRenovable en la #CDMX, ¿cómo puedes ser parte de este programa? Entérate #EnContexto con @JoseLuisBeato de la @SedecoCDMX a las 22:30h por @adn40 https://t.co/jBwKsetN9M","Twitter Media Studio","218",,,,"FALSE","FALSE","0","0","c(""CiudadSolar"", ""EnergíaRenovable"", ""CDMX"", ""EnContexto"")",,,,,"http://pbs.twimg.com/media/EETOdPrW4AEPAwk.jpg","https://t.co/jBwKsetN9M","https://twitter.com/ADNOpinion/status/1172345404916027392/video/1","photo","http://pbs.twimg.com/media/EETOdPrW4AEPAwk.jpg","https://t.co/jBwKsetN9M","https://twitter.com/ADNOpinion/status/1172345404916027392/video/1",,"xc(""187575652"", x""260796843"", x""84398622"")","c(""JoseLuisBeato"", ""SedecoCDMX"", ""adn40"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ADNOpinion/status/1172345404916027392","ADN Opinión","TV AZTECA","Hoy más que nunca, todos necesitamos saber más, entender más, conocer más.  Entender todos los ángulos para generar una idea propia.","https://t.co/93P1VfDcUS","FALSE","41665","1567","418","143522","5509","2009-09-07 22:00:32","TRUE","https://t.co/93P1VfDcUS","http://www.aztecaopinion.com",,"https://pbs.twimg.com/profile_banners/72393727/1538277017","http://abs.twimg.com/images/themes/theme20/bg.png","http://pbs.twimg.com/profile_images/856453476439670784/9WyuQtbP_normal.jpg"
"x72393727","x1172605115879968769","2019-09-13 20:17:00","ADNOpinion","¿Cuáles son los programas que el @GobCDMX planea para vivir en una #CiudadSolar? Revive #EnContexto con @JoseLuisBeato, Secretario de @SedecoCDMX #EnergíaSolar https://t.co/AxRfwLPe42","TweetDeck","183",,,,"FALSE","FALSE","1","0","c(""CiudadSolar"", ""EnContexto"", ""EnergíaSolar"")",,"bit.ly/2maPGKd","https://t.co/AxRfwLPe42","http://bit.ly/2maPGKd",,,,,,,,,"xc(""36100710"", x""187575652"", x""260796843"")","c(""GobCDMX"", ""JoseLuisBeato"", ""SedecoCDMX"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ADNOpinion/status/1172605115879968769","ADN Opinión","TV AZTECA","Hoy más que nunca, todos necesitamos saber más, entender más, conocer más.  Entender todos los ángulos para generar una idea propia.","https://t.co/93P1VfDcUS","FALSE","41665","1567","418","143522","5509","2009-09-07 22:00:32","TRUE","https://t.co/93P1VfDcUS","http://www.aztecaopinion.com",,"https://pbs.twimg.com/profile_banners/72393727/1538277017","http://abs.twimg.com/images/themes/theme20/bg.png","http://pbs.twimg.com/profile_images/856453476439670784/9WyuQtbP_normal.jpg"
"x72393727","x1172353457757577217","2019-09-13 03:37:00","ADNOpinion",".@JoseLuisBeato de la @SedecoCDMX, dice que con el programa ambiental del @GobCDMX se evitará la emisión de 2 millones de toneladas de CO2 en el sexenio. Ve ahora #EnContexto por @adn40 #EnergíaSolar","TweetDeck","199",,,,"FALSE","FALSE","0","0","c(""EnContexto"", ""EnergíaSolar"")",,,,,,,,,,,,,"xc(""187575652"", x""260796843"", x""36100710"", x""84398622"")","c(""JoseLuisBeato"", ""SedecoCDMX"", ""GobCDMX"", ""adn40"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ADNOpinion/status/1172353457757577217","ADN Opinión","TV AZTECA","Hoy más que nunca, todos necesitamos saber más, entender más, conocer más.  Entender todos los ángulos para generar una idea propia.","https://t.co/93P1VfDcUS","FALSE","41665","1567","418","143522","5509","2009-09-07 22:00:32","TRUE","https://t.co/93P1VfDcUS","http://www.aztecaopinion.com",,"https://pbs.twimg.com/profile_banners/72393727/1538277017","http://abs.twimg.com/images/themes/theme20/bg.png","http://pbs.twimg.com/profile_images/856453476439670784/9WyuQtbP_normal.jpg"
"x72393727","x1172352451099410432","2019-09-13 03:33:00","ADNOpinion",".@JoseLuisBeato, titular de la @SedecoCDMX platica sobre el proyecto #CiudadSolar, que incluye la capacitación a trabajadores-instaladores de #PanelesSolares. Entérate de los detalles en este momento  #EnContexto por @adn40 @CFEmx","TweetDeck","230",,,,"FALSE","FALSE","1","0","c(""CiudadSolar"", ""PanelesSolares"", ""EnContexto"")",,,,,,,,,,,,,"xc(""187575652"", x""260796843"", x""84398622"", x""310535100"")","c(""JoseLuisBeato"", ""SedecoCDMX"", ""adn40"", ""CFEmx"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ADNOpinion/status/1172352451099410432","ADN Opinión","TV AZTECA","Hoy más que nunca, todos necesitamos saber más, entender más, conocer más.  Entender todos los ángulos para generar una idea propia.","https://t.co/93P1VfDcUS","FALSE","41665","1567","418","143522","5509","2009-09-07 22:00:32","TRUE","https://t.co/93P1VfDcUS","http://www.aztecaopinion.com",,"https://pbs.twimg.com/profile_banners/72393727/1538277017","http://abs.twimg.com/images/themes/theme20/bg.png","http://pbs.twimg.com/profile_images/856453476439670784/9WyuQtbP_normal.jpg"
"x72393727","x1172570012189679621","2019-09-13 17:57:30","ADNOpinion","Vuelve a ver a @JoseLuisBeato, titular de la @SedecoCDMX explicando el proyecto #CiudadSolar, el plan para aprovechar la #EnergíaSolar en #EnContexto @GobCDMX https://t.co/AxRfwM6PsC","TweetDeck","182",,,,"FALSE","FALSE","1","0","c(""CiudadSolar"", ""EnergíaSolar"", ""EnContexto"")",,"bit.ly/2maPGKd","https://t.co/AxRfwM6PsC","http://bit.ly/2maPGKd",,,,,,,,,"xc(""187575652"", x""260796843"", x""36100710"")","c(""JoseLuisBeato"", ""SedecoCDMX"", ""GobCDMX"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ADNOpinion/status/1172570012189679621","ADN Opinión","TV AZTECA","Hoy más que nunca, todos necesitamos saber más, entender más, conocer más.  Entender todos los ángulos para generar una idea propia.","https://t.co/93P1VfDcUS","FALSE","41665","1567","418","143522","5509","2009-09-07 22:00:32","TRUE","https://t.co/93P1VfDcUS","http://www.aztecaopinion.com",,"https://pbs.twimg.com/profile_banners/72393727/1538277017","http://abs.twimg.com/images/themes/theme20/bg.png","http://pbs.twimg.com/profile_images/856453476439670784/9WyuQtbP_normal.jpg"
"x72393727","x1172354212543393793","2019-09-13 03:40:00","ADNOpinion",".@JoseLuisBeato de la @SedecoCDMX habla sobre el desembolso inicial de las empresas y personas que les interese ser parte del programa #CiudadSolar, conoce los detalles ahora #EnContexto por @adn40 @GobCDMX","TweetDeck","206",,,,"FALSE","FALSE","0","0","c(""CiudadSolar"", ""EnContexto"")",,,,,,,,,,,,,"xc(""187575652"", x""260796843"", x""84398622"", x""36100710"")","c(""JoseLuisBeato"", ""SedecoCDMX"", ""adn40"", ""GobCDMX"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ADNOpinion/status/1172354212543393793","ADN Opinión","TV AZTECA","Hoy más que nunca, todos necesitamos saber más, entender más, conocer más.  Entender todos los ángulos para generar una idea propia.","https://t.co/93P1VfDcUS","FALSE","41665","1567","418","143522","5509","2009-09-07 22:00:32","TRUE","https://t.co/93P1VfDcUS","http://www.aztecaopinion.com",,"https://pbs.twimg.com/profile_banners/72393727/1538277017","http://abs.twimg.com/images/themes/theme20/bg.png","http://pbs.twimg.com/profile_images/856453476439670784/9WyuQtbP_normal.jpg"
"x545481934","x1172644418710409216","2019-09-13 22:53:10","JLMatabuena","Si eres un citadino buscando ahorrar en #energía, o eres un empresario de #EnergíaSolar,  ve nuevamente #EnContexto y entérate sobre #CiudadSolar con @JoseLuisBeato de @SedecoCDMX . @CFEmx @GobCDMX https://t.co/AxRfwLPe42","Twitter for Android","140",,,,"FALSE","TRUE","0","8","c(""energía"", ""EnergíaSolar"", ""EnContexto"")",,,,,,,,,,,,,"x72393727","ADNOpinion","es",,,,,,,,,,,,,,,,"x1172637076463898624","Si eres un citadino buscando ahorrar en #energía, o eres un empresario de #EnergíaSolar,  ve nuevamente #EnContexto y entérate sobre #CiudadSolar con @JoseLuisBeato de @SedecoCDMX . @CFEmx @GobCDMX https://t.co/AxRfwLPe42","2019-09-13 22:24:00","TweetDeck","12","8","x72393727","ADNOpinion","ADN Opinión","41665","1567","143522","TV AZTECA","Hoy más que nunca, todos necesitamos saber más, entender más, conocer más.  Entender todos los ángulos para generar una idea propia.","TRUE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/JLMatabuena/status/1172644418710409216","José Luis Matabuena","ciudad de Mexico","Maestro en Derecho Constitucional y Administracion Publica UNAM presidente Estructura ciudadana APN, excoordinador ciudadano en #BJ","https://t.co/8zRBFuat1T","FALSE","3417","2402","44","55522","7951","2012-04-04 22:14:48","FALSE","https://t.co/8zRBFuat1T","http://www.joseluismatabuena.com",,"https://pbs.twimg.com/profile_banners/545481934/1519684507","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1114958249705517057/h5roVXC9_normal.jpg"
"x187575652","x1172339646304378880","2019-09-13 02:42:07","JoseLuisBeato","Buenas noches los invito a ver la entrevista que tendre en el programa #EnContexto con el Dr. Jaime Sánchez Susarrey por @adn40 a las 22:30 pm. Donde hablaremos de la importancia de las energías renovables en nuestra #CDMX @Claudiashein #HaciendoEquipo @SedecoCDMX @GobCDMX https://t.co/y3Gbfmrtnb","Twitter for iPhone","273",,,,"FALSE","FALSE","30","16","c(""EnContexto"", ""CDMX"", ""HaciendoEquipo"")",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1172339564876197888/pu/img/nFESvjJL5wOn9TIV.jpg","https://t.co/y3Gbfmrtnb","https://twitter.com/JoseLuisBeato/status/1172339646304378880/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1172339564876197888/pu/img/nFESvjJL5wOn9TIV.jpg","https://t.co/y3Gbfmrtnb","https://twitter.com/JoseLuisBeato/status/1172339646304378880/video/1",,"xc(""84398622"", x""591361197"", x""260796843"", x""36100710"")","c(""adn40"", ""Claudiashein"", ""SedecoCDMX"", ""GobCDMX"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/JoseLuisBeato/status/1172339646304378880","Jose Luis Beato González","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX",,"FALSE","4978","752","53","2467","526","2010-09-06 16:19:32","FALSE",,,,"https://pbs.twimg.com/profile_banners/187575652/1544205233","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1114322477872599041/uEgoxZsR_normal.jpg"
